timestamp_ms,iso_time,underlying,expiry,last_price,call_money_flow,put_money_flow,mf_ratio,call_delta_flow,put_delta_flow,df_ratio,call_iv_flow,put_iv_flow,ivf_ratio,call_otm_impact,put_otm_impact,call_itm_impact,put_itm_impact,call_gex,put_gex,net_gex,call_vanna_flow,put_vanna_flow,vanna_ratio,call_charm,put_charm,charm_pressure,call_iv_flow_itm,put_iv_flow_itm,call_iv_flow_otm,put_iv_flow_otm,iv_net,call_vol_imbalance,put_vol_imbalance,vol_imbalance_ratio,call_smart_money,put_smart_money,smart_money_ratio,call_hedge_pressure,put_hedge_pressure,net_hedge_pressure,skew_pressure,skew_intensity,cash_net
1767095869971,2025-12-30T06:57:49,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249225.01,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095870976,2025-12-30T06:57:50,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249233.45,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095871980,2025-12-30T06:57:51,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249233.45,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095872984,2025-12-30T06:57:52,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249212.91,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095873989,2025-12-30T06:57:53,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249223.56,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095874993,2025-12-30T06:57:54,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249223.56,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095875998,2025-12-30T06:57:55,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249223.56,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095877003,2025-12-30T06:57:57,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249223.56,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095878008,2025-12-30T06:57:58,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249223.56,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095879012,2025-12-30T06:57:59,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249258.50,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095880017,2025-12-30T06:58:00,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249260.67,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095881021,2025-12-30T06:58:01,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249260.67,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095882025,2025-12-30T06:58:02,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249260.67,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095883030,2025-12-30T06:58:03,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249305.53,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095884034,2025-12-30T06:58:04,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249309.92,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095885038,2025-12-30T06:58:05,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249309.92,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095886042,2025-12-30T06:58:06,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249308.14,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095887046,2025-12-30T06:58:07,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249297.01,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095888050,2025-12-30T06:58:08,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236631.72,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095889053,2025-12-30T06:58:09,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236631.72,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095890057,2025-12-30T06:58:10,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236631.72,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095891060,2025-12-30T06:58:11,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236631.72,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095892064,2025-12-30T06:58:12,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236623.76,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095893068,2025-12-30T06:58:13,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236623.76,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095894071,2025-12-30T06:58:14,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685759924.26,-5489228.89,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243069.85,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095895075,2025-12-30T06:58:15,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685759924.26,-5489228.89,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243069.52,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095896079,2025-12-30T06:58:16,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236644.62,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095897083,2025-12-30T06:58:17,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685759924.26,-5489228.89,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243074.92,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095898088,2025-12-30T06:58:18,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236643.48,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095899092,2025-12-30T06:58:19,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236643.48,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095900096,2025-12-30T06:58:20,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236652.65,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095901100,2025-12-30T06:58:21,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236652.65,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095902104,2025-12-30T06:58:22,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1731870988.85,-1685759924.26,46111064.60,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236700.67,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095903108,2025-12-30T06:58:23,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249374.14,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095904114,2025-12-30T06:58:24,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249374.14,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095905118,2025-12-30T06:58:25,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249363.14,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095906122,2025-12-30T06:58:26,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249351.49,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095907126,2025-12-30T06:58:27,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249351.49,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095908129,2025-12-30T06:58:28,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249381.18,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095909134,2025-12-30T06:58:29,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249359.76,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095910137,2025-12-30T06:58:30,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249359.76,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095911141,2025-12-30T06:58:31,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249359.76,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095912145,2025-12-30T06:58:32,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249359.76,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095913149,2025-12-30T06:58:33,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249359.76,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095914153,2025-12-30T06:58:34,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249398.11,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095915156,2025-12-30T06:58:35,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249409.22,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095916160,2025-12-30T06:58:36,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249409.22,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095917164,2025-12-30T06:58:37,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249421.17,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095918167,2025-12-30T06:58:38,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685759924.26,-5489228.89,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243165.62,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095919171,2025-12-30T06:58:39,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249428.75,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095920175,2025-12-30T06:58:40,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249441.25,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095921178,2025-12-30T06:58:41,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249441.25,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095922183,2025-12-30T06:58:42,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249441.25,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095923187,2025-12-30T06:58:43,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685759924.26,-5489228.89,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243198.00,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095924192,2025-12-30T06:58:44,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249439.55,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095925195,2025-12-30T06:58:45,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249456.84,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095926200,2025-12-30T06:58:46,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249456.84,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095927204,2025-12-30T06:58:47,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249456.84,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095928208,2025-12-30T06:58:48,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249456.27,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095929212,2025-12-30T06:58:49,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249456.27,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095930217,2025-12-30T06:58:50,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249453.06,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095931220,2025-12-30T06:58:51,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249461.29,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095932225,2025-12-30T06:58:52,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249465.68,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
1767095933229,2025-12-30T06:58:53,QQQ,2025-12-30,620.8700,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,1680270695.37,-1685389863.88,-5119168.52,0.00,0.00,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249465.72,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.00,-0.00,0.0000,0.00
